event_id,source_date,source_headline,source_id,source_office_id
155003,7.08.2014,"Shelling kills three civilians in Ukraine's Donetsk",8404,23008
155252,3.09.2014,"Russia protests over photographer's "barbarous" killing in Ukraine",8405,23000
155005,7.08.2014,"One dead as hospital hit in central Donetsk shelling",8406,23001
410713,7.08.2021,Snizhne,8407,23000
410717,7.08.2021,Pisky,8408,23008
410677,7.08.2021,"Saur-Mogila mound",8409,23008
410722,7.08.2014,"Pobeda Snizhnyans'ka",8410,23008
410724,7.08.2021,Poltavskoye,8411,23008
410725,7.08.2021,Stepano-Krynka,8412,23008
411120,12.08.2014,Blagodatnoye,8413,23008
410759,8.08.2021,Amvrosiivka,8414,23008
410761,8.08.2021,"near the settlement of Lysyche - the Uspenka check point (Donetsk region)",8415,23008
410870,8.08.2014,Marinovka,8416,23008
410884,8.08.2014,Stepanovka,8417,23008
410929,9.08.2014,"ATO zone",8418,23008
410930,9.08.2014,Marinovka,8419,23008
410933,9.08.2014,Rozovka,8420,23008
410936,9.08.2014,Stepanovka,8421,23008
410882,9.08.2014,Marynivka,8422,23008
419893,8.01.2015,Debaltseve,8423,23008
415148,20.08.2014,Ilovaysk,8424,23008
155009,11.08.2014,"One convict killed- 106 flee as shells hit east Ukraine jail",8425,23008
410976,10.08.2014,Amvrosiivka,8426,23000
410978,10.08.2014,Zelene,8427,23008
410985,10.08.2014,"village Poltava",8428,23008
410990,10.08.2014,Tretyaki,8429,23008
411063,12.08.2014,Mariupol,8430,23008
417631,22.09.2014,Tretyaki,8431,23008
410987,10.08.2014,Stepanovka,8432,23008
410987,11.08.2014,Stepanovka,8433,23008
411006,11.08.2014,Grabske,8434,23008
411006,11.08.2014,Grabske,8435,23008
411016,12.08.2014,Donetsk,8436,23008
411019,12.08.2014,"Donetsk Obl.",8437,23008
411058,12.08.2014,Nikiforov,8438,23008
411121,12.08.2014,Kultura,8439,23008
411126,12.08.2014,"Donetsk obl.",8440,23008
411130,12.08.2014,Stepanivka,8441,23008
411112,12.08.2014,Uglegorsk,8442,23008
411113,12.08.2014,Uglegorsk,8443,23008
155016,13.08.2014,"Twelve Ukrainian nationalist fighters killed in separatist ambush",8444,23008
155016,13.08.2014,"Twelve Ukrainian nationalist fighters killed in separatist ambush",8445,23001
155016,13.08.2014,"Dozens reportedly killed in E. Ukraine fighting",8446,23001
155016,13.08.2014,"Dozens reportedly killed in E. Ukraine fighting",8447,23013
155016,12.08.2014,"Mandrikin railway station",8448,23013
155016,12.08.2014,"Mandrikin railway station",8449,23008
415062,17.08.2014,Vuhlehirsk,8450,23008
414867,13.08.2014,Stepanivka,8451,23008
414876,13.08.2014,Stepanivka,8452,23008
414877,13.08.2014,Stepanivka,8453,23008
414882,13.08.2014,Stepanivka,8454,23008
414884,13.08.2014,Stepanivka,8455,23008
414885,13.08.2014,Stepanivka,8456,23008
414887,13.08.2014,Stepanivka,8457,23008
414889,13.08.2014,Stepanivka,8458,23008
414893,13.08.2014,Stepanivka,8459,23008
414895,13.08.2014,Uspenka,8460,23008
155026,13.08.2014,"Ukraine death toll spikes as attacks intensify",8461,23008
155109,28.08.2014,"EXCLUSIVE-Over 100 Russian soldiers killed in single Ukraine battle - Russian rights activists",8462,23003
155109,28.08.2014,"Over 100 Russian soldiers killed in eastern Ukraine -Russian rights activists",8463,23001
155109,28.08.2014,"MORE THAN 100 RUSSIAN SOLDIERS WERE KILLED IN AUG. 13 BATTLE IN EASTERN UKRAINE - TWO MEMBERS OF RUSSIAN PRESIDENT'S HUMAN RIGHTS COUNCIL- CITING WITNESSES AND RELATIVES OF THE DEAD",8464,23001
411132,12.08.2014,Polevoe,8465,23001
411135,13.08.2014,Ozeryanivka,8466,23008
411176,13.08.2014,Biloyarivka,8467,23008
411180,13.08.2014,"Ostroya Mogila",8468,23008
411198,13.08.2014,Grabske,8469,23008
155039,14.08.2014,"One civilian killed- 11 wounded in Ukrainian army?s shelling near Donetsk",8470,23008
155050,15.08.2014,"Death toll rises as fighting intensifies in E. Ukraine",8471,23004
414919,14.08.2014,Amvrosiyivka,8472,23013
414920,14.08.2014,Amvrosiyivka,8473,23008
414934,14.08.2014,Slavyanka,8474,23008
414935,14.08.2014,Uspenka,8475,23008
415079,17.08.2014,"Donets basin area",8476,23008
414941,15.08.2014,Starobeshevo,8477,23008
414942,16.08.2014,Starobeshevo,8478,23008
414943,16.08.2014,"Krasnogorivka ",8479,23008
414943,16.08.2014,Krasnogorivka,8480,23008
414944,16.08.2014,Zhdanivka,8481,23008
414945,16.08.2014,Zhdanivka,8482,23008
414946,16.08.2014,Blagodatne,8483,23008
414952,16.08.2014,Blagodatne,8484,23008
414990,16.08.2014,Blagodatne,8485,23008
414991,16.08.2014,Blagodatne,8486,23008
414992,16.08.2014,Blagodatne,8487,23008
414993,16.08.2014,Blagodatne,8488,23008
155058,17.08.2014,"Ten civilians killed in Ukrainian army?s Donetsk shelling",8489,23008
415036,17.08.2014,"Nyzhnie Krynka",8490,23004
415047,17.08.2014,"Nyzhnie Krynka",8491,23008
415050,17.08.2014,Yasinovataya,8492,23008
415051,17.08.2014,Yasinovataya,8493,23008
415053,17.08.2014,Zhdanivka,8494,23008
415054,17.08.2014,Zhdanivka,8495,23008
415055,17.08.2014,Zhdanivka,8496,23008
415056,17.08.2014,Zhdanivka,8497,23008
415057,17.08.2014,Zhdanivka,8498,23008
415058,17.08.2014,Zhdanivka,8499,23008
415059,17.08.2014,Zhdanivka,8500,23008
415060,17.08.2014,Zhdanivka,8501,23008
415061,17.08.2014,Starobeshevo,8502,23008
415066,17.08.2014,Pisky,8503,23008
415102,18.08.2014,Ilovaysk,8504,23008
415103,18.08.2014,Zhdanivka,8505,23008
415107,18.08.2014,Mnohopillya,8506,23008
415109,18.08.2014,Novokaterynivka,8507,23008
415111,18.08.2014,Novokaterynivka,8508,23008
415334,27.08.2014,"Donest basin",8509,23008
155095,22.08.2014,"RPT-For embattled Ukraine rebels- no time to honour the dead",8510,23008
155096,22.08.2014,"RPT-For embattled Ukraine rebels- no time to honour the dead",8511,23001
155090,20.08.2014,"UPDATE 1-Dozens die in Ukraine in street battles- Donetsk shelling",8512,23001
155090,20.08.2014,"Dozens killed in Ukraine as army battles to break rebels",8513,23001
415128,19.08.2014,Savur-Mohyla,8514,23000
415130,19.08.2014,Ilovaysk,8515,23008
415131,19.08.2014,Ilovaysk,8516,23008
415132,19.08.2014,Ilovaysk,8517,23008
415133,19.08.2014,Ilovaysk,8518,23008
415134,19.08.2014,Ilovaysk,8519,23008
415135,19.08.2014,Ilovaysk,8520,23008
415153,20.08.2014,"Hrabske ",8521,23008
415153,20.08.2014,"Hrabske ",8522,23008
415153,20.08.2014,"Hrabske ",8523,23008
415153,20.08.2014,Hrabske,8524,23008
415142,20.08.2014,Ilovaysk,8525,23008
415146,20.08.2014,Ilovaysk,8526,23008
155098,21.08.2014,"10 killed as Ukrainian government steps up offensive against rebels",8527,23008
415177,21.08.2014,Markin,8528,23013
415180,21.08.2014,Starohnativka,8529,23008
415183,21.08.2014,Starohnativka,8530,23008
415186,21.08.2014,Starohnativka,8531,23008
415187,21.08.2014,Starohnativka,8532,23008
415162,21.08.2014,Kuteinikov,8533,23008
415164,21.08.2014,Kuteinikov,8534,23008
415165,21.08.2014,"Hrabske ",8535,23008
415165,21.08.2014,"Hrabske ",8536,23008
415165,21.08.2014,"Hrabske ",8537,23008
415165,21.08.2014,Hrabske,8538,23008
415167,21.08.2014,Starobeshevo,8539,23008
415172,21.08.2014,"Telmanovo ",8540,23008
415172,21.08.2014,Telmanovo,8541,23008
415173,21.08.2014,Ilovaysk,8542,23008
415174,21.08.2014,Marinka,8543,23008
415203,23.08.2014,Savur-Mogyla,8544,23008
415207,23.08.2014,Ilovaysk,8545,23008
415208,23.08.2014,Ilovaysk,8546,23008
415210,23.08.2014,Lysyche,8547,23008
415211,23.08.2014,"Lysyche ",8548,23008
415211,23.08.2014,Lysyche,8549,23008
415212,23.08.2014,"Lysyche ",8550,23008
415212,23.08.2014,"Lysyche ",8551,23008
415212,23.08.2014,Lysyche,8552,23008
415227,24.08.2014,Svetloye,8553,23008
415227,24.08.2014,Svetloye,8554,23008
415227,24.08.2014,Svetloye,8555,23008
415228,24.08.2014,"Mnohopillya ",8556,23008
415228,24.08.2014,"Mnohopillya ",8557,23008
415228,24.08.2014,"Mnohopillya ",8558,23008
415228,24.08.2014,"Mnohopillya ",8559,23008
415228,24.08.2014,"Mnohopillya ",8560,23008
415228,24.08.2014,"Mnohopillya ",8561,23008
415228,24.08.2014,"Mnohopillya ",8562,23008
415228,24.08.2014,Mnohopillya,8563,23008
415233,24.08.2014,Mnohopillya,8564,23008
415236,24.08.2014,Novodvirske,8565,23008
415238,24.08.2014,Novodvirske,8566,23008
415239,24.08.2014,Novodvirske,8567,23008
415241,24.08.2014,"Novodvirske ",8568,23008
415241,24.08.2014,"Novodvirske ",8569,23008
415241,24.08.2014,Novodvirske,8570,23008
415245,24.08.2014,Petrivske,8571,23008
415246,24.08.2014,Petrivske,8572,23008
415247,24.08.2014,Voykovskaya,8573,23008
415250,24.08.2014,Voykovskaya,8574,23008
415222,24.08.2014,Kuteinikov,8575,23008
415276,25.08.2014,Debaltseve,8576,23008
415277,25.08.2014,Zerkalnoye,8577,23008
415278,25.08.2014,Mnohopillya,8578,23008
415279,25.08.2014,"Style ",8579,23008
415279,25.08.2014,Style,8580,23008
415321,25.08.2014,Ilovaisk,8581,23008
415275,25.08.2014,Yasinovataya,8582,23008
415269,25.08.2014,Starobeshevo,8583,23008
415271,25.08.2014,Starobeshevo,8584,23008
415272,25.08.2014,"Ilovaysk ",8585,23008
415272,25.08.2014,Ilovaysk,8586,23008
415254,25.08.2014,Kuteinikov,8587,23008
415255,25.08.2014,Kuteinikov,8588,23008
415256,25.08.2014,Kuteinikov,8589,23008
415257,25.08.2014,Kuteinikov,8590,23008
415258,25.08.2014,Kuteinikov,8591,23008
415259,25.08.2014,Kuteinikov,8592,23008
415260,25.08.2014,Dzerkalne,8593,23008
415261,25.08.2014,Dzerkalne,8594,23008
155103,26.08.2014,"Three civilians killed in Ukrainian army?s shelling of Donetsk",8595,23008
415282,26.08.2014,Kuteinikov,8596,23004
415292,26.08.2014,"Ilovaysk ",8597,23008
415292,26.08.2014,"Ilovaysk ",8598,23008
415292,26.08.2014,"Ilovaysk ",8599,23008
415292,26.08.2014,Ilovaysk,8600,23008
415311,26.08.2014,Ilovaisk,8601,23008
415313,26.08.2014,Novoazovsk,8602,23008
416801,31.08.2014,Ilovaisk,8603,23008
416804,31.08.2014,Alexandrovskoye,8604,23008
415394,29.08.2014,Ilovaisk,8605,23008
417899,12.10.2014,Ilvoaisk,8606,23008
415331,27.08.2014,Gorlovka,8607,23008
415332,27.08.2014,Ilovaysk,8608,23008
415333,27.08.2014,Ilovaysk,8609,23008
415335,27.08.2014,Style,8610,23008
415340,28.08.2014,Debaltsevo,8611,23008
415341,28.08.2014,Debaltsevo,8612,23008
415342,28.08.2014,Novoazovsk,8613,23008
415343,28.08.2014,Novoazovsk,8614,23008
415344,28.08.2014,Mnohopillya,8615,23008
415345,28.08.2014,Novohnativka,8616,23008
415346,28.08.2014,Novokaterynivka,8617,23008
415347,28.08.2014,Novokaterynivka,8618,23008
415347,28.08.2014,Novokaterynivka,8619,23008
415347,28.08.2014,Novokaterynivka,8620,23008
415347,28.08.2014,Novokaterynivka,8621,23008
415348,28.08.2014,Novokaterynivka,8622,23008
415348,28.08.2014,Novokaterynivka,8623,23008
415348,28.08.2014,Novokaterynivka,8624,23008
415349,28.08.2014,Novokaterynivka,8625,23008
415350,28.08.2014,Novokaterynivka,8626,23008
155108,28.08.2014,"Fifteen civilians killed in shelling in Ukrainian city of Donetsk - municipality",8627,23008
415352,28.08.2014,Voykovo,8628,23001
415352,28.08.2014,Voykovo,8629,23008
415352,28.08.2014,Voykovo,8630,23008
415352,28.08.2014,Voykovo,8631,23008
415352,28.08.2014,Voykovo,8632,23008
415352,28.08.2014,Voykovo,8633,23008
415352,28.08.2014,Voykovo,8634,23008
415352,28.08.2014,Voykovo,8635,23008
415352,28.08.2014,Voykovo,8636,23008
415353,28.08.2014,Voykovo,8637,23008
415398,29.08.2014,"Kuteinikovo ",8638,23008
415398,29.08.2014,Kuteinikovo,8639,23008
415399,29.08.2014,Chervonosilske,8640,23008
415400,29.08.2014,Chervonosilske,8641,23008
415401,29.08.2014,Chervonosilske,8642,23008
415402,29.08.2014,Chervonosilske,8643,23008
415424,29.08.2014,Chervonosilske,8644,23008
415425,29.08.2014,Chervonosilske,8645,23008
415429,29.08.2014,Chervonosilske,8646,23008
415430,29.08.2014,Chervonosilske,8647,23008
415431,29.08.2014,Chervonosilske,8648,23008
415432,29.08.2014,Chervonosilske,8649,23008
415434,29.08.2014,Chervonosilske,8650,23008
415435,29.08.2014,Chervonosilske,8651,23008
415436,29.08.2014,Chervonosilske,8652,23008
415437,29.08.2014,Chervonosilske,8653,23008
415438,29.08.2014,Chervonosilske,8654,23008
415439,29.08.2014,Chervonosilske,8655,23008
415441,29.08.2014,Chervonosilske,8656,23008
415442,29.08.2014,Chervonosilske,8657,23008
415444,29.08.2014,Chervonosilske,8658,23008
415445,29.08.2014,Chervonosilske,8659,23008
415446,29.08.2014,Chervonosilske,8660,23008
415447,29.08.2014,Chervonosilske,8661,23008
416755,30.08.2014,Mnohopillya,8662,23008
415475,29.08.2014,Chervonosilske,8663,23008
415476,29.08.2014,Chervonosilske,8664,23008
415477,29.08.2014,Chervonosilske,8665,23008
415478,29.08.2014,Chervonosilske,8666,23008
415481,29.08.2014,Chervonosilske,8667,23008
415492,29.08.2014,Chervonosilske,8668,23008
415493,29.08.2014,Chervonosilske,8669,23008
415494,29.08.2014,Chervonosilske,8670,23008
415495,29.08.2014,Chervonosilske,8671,23008
415496,29.08.2014,Chervonosilske,8672,23008
415511,29.08.2014,Chervonosilske,8673,23008
415513,29.08.2014,Chervonosilske,8674,23008
415518,29.08.2014,Chervonosilske,8675,23008
415519,29.08.2014,Chervonosilske,8676,23008
415521,29.08.2014,Chervonosilske,8677,23008
415523,29.08.2014,Chervonosilske,8678,23008
415526,29.08.2014,Chervonosilske,8679,23008
415527,29.08.2014,Chervonosilske,8680,23008
415541,29.08.2014,Chervonosilske,8681,23008
415542,29.08.2014,Chervonosilske,8682,23008
415543,29.08.2014,Chervonosilske,8683,23008
415544,29.08.2014,Chervonosilske,8684,23008
415545,29.08.2014,Chervonosilske,8685,23008
415546,29.08.2014,Chervonosilske,8686,23008
415558,29.08.2014,Chervonosilske,8687,23008
415560,29.08.2014,Chervonosilske,8688,23008
415566,29.08.2014,Chervonosilske,8689,23008
415567,29.08.2014,Chervonosilske,8690,23008
415568,29.08.2014,Chervonosilske,8691,23008
415570,29.08.2014,Chervonosilske,8692,23008
415571,29.08.2014,Chervonosilske,8693,23008
415572,29.08.2014,Chumak,8694,23008
415574,29.08.2014,Chumak,8695,23008
415575,29.08.2014,Chumak,8696,23008
415579,29.08.2014,Chumak,8697,23008
415582,29.08.2014,Chumak,8698,23008
415584,29.08.2014,Chumak,8699,23008
415585,29.08.2014,Chumak,8700,23008
416803,31.08.2014,Chervonosilske,8701,23008
415483,29.08.2014,Chervonosilske,8702,23008
415491,29.08.2014,Chervonosilske,8703,23008
415599,29.08.2014,Andreevka,8704,23008
415599,29.08.2014,Andreevka,8705,23008
415599,29.08.2014,Andreevka,8706,23008
415600,29.08.2014,Novokaterinivkoyu,8707,23008
415601,29.08.2014,Gorbatenko,8708,23008
415604,29.08.2014,Gorbatenko,8709,23008
415605,29.08.2014,Gorbatenko,8710,23008
415615,29.08.2014,Gorbatenko,8711,23008
415616,29.08.2014,Gorbatenko,8712,23008
415616,29.08.2014,Gorbatenko,8713,23008
415616,29.08.2014,Gorbatenko,8714,23008
415618,29.08.2014,Gorbatenko,8715,23008
415619,29.08.2014,Gorbatenko,8716,23008
415620,29.08.2014,Gorbatenko,8717,23008
415621,29.08.2014,Gorbatenko,8718,23008
415622,29.08.2014,Gorbatenko,8719,23008
415630,29.08.2014,Gorbatenko,8720,23008
415631,29.08.2014,Gorbatenko,8721,23008
415634,29.08.2014,Gorbatenko,8722,23008
415635,29.08.2014,Mnogopillya,8723,23008
415638,29.08.2014,Mnogopillya,8724,23008
415639,29.08.2014,Mnogopillya,8725,23008
415646,29.08.2014,Novokaterynivka,8726,23008
415647,29.08.2014,Novokaterynivka,8727,23008
415649,29.08.2014,Novokaterynivka,8728,23008
415650,29.08.2014,Novokaterynivka,8729,23008
415652,29.08.2014,Novokaterynivka,8730,23008
415653,29.08.2014,Novokaterynivka,8731,23008
415655,29.08.2014,Novokaterynivka,8732,23008
415656,29.08.2014,Novokaterynivka,8733,23008
415659,29.08.2014,Novokaterynivka,8734,23008
415660,29.08.2014,Novokaterynivka,8735,23008
415661,29.08.2014,Novokaterynivka,8736,23008
415662,29.08.2014,Novokaterynivka,8737,23008
415663,29.08.2014,Novokaterynivka,8738,23008
415664,29.08.2014,Novokaterynivka,8739,23008
415665,29.08.2014,Novokaterynivka,8740,23008
415668,29.08.2014,Chervonosilsky,8741,23008
415669,29.08.2014,Novokaterynivka,8742,23008
415671,29.08.2014,Novokaterynivka,8743,23008
415673,29.08.2014,Novokaterynivka,8744,23008
415674,29.08.2014,Novokaterynivka,8745,23008
415675,29.08.2014,Novokaterynivka,8746,23008
415676,29.08.2014,Novokaterynivka,8747,23008
415677,29.08.2014,Novokaterynivka,8748,23008
415678,29.08.2014,Novokaterynivka,8749,23008
415679,29.08.2014,Novokaterynivka,8750,23008
415680,29.08.2014,Novokaterynivka,8751,23008
415681,29.08.2014,Novokaterynivka,8752,23008
415682,29.08.2014,Novokaterynivka,8753,23008
415684,29.08.2014,Novokaterynivka,8754,23008
415685,29.08.2014,Novokaterynivka,8755,23008
415686,29.08.2014,Novokaterynivka,8756,23008
415687,29.08.2014,Novokaterynivka,8757,23008
415688,29.08.2014,Novokaterynivka,8758,23008
415689,29.08.2014,Novokaterynivka,8759,23008
415690,29.08.2014,Novokaterynivka,8760,23008
415691,29.08.2014,Novokaterynivka,8761,23008
415692,29.08.2014,Novokaterynivka,8762,23008
415693,29.08.2014,Novokaterynivka,8763,23008
415695,29.08.2014,Novokaterynivka,8764,23008
415696,29.08.2014,Novokaterynivka,8765,23008
415697,29.08.2014,Novokaterynivka,8766,23008
415698,29.08.2014,Novokaterynivka,8767,23008
415699,29.08.2014,Novokaterynivka,8768,23008
415700,29.08.2014,Novokaterynivka,8769,23008
415702,29.08.2014,Novokaterynivka,8770,23008
415703,29.08.2014,Novokaterynivka,8771,23008
415709,29.08.2014,Novokaterynivka,8772,23008
415710,29.08.2014,Novokaterynivka,8773,23008
415712,29.08.2014,Novokaterynivka,8774,23008
415713,29.08.2014,Novokaterynivka,8775,23008
415716,29.08.2014,Novokaterynivka,8776,23008
415718,29.08.2014,Novokaterynivka,8777,23008
415719,29.08.2014,Novokaterynivka,8778,23008
415720,29.08.2014,Novokaterynivka,8779,23008
415721,29.08.2014,Novokaterynivka,8780,23008
415722,29.08.2014,Novokaterynivka,8781,23008
415723,29.08.2014,Novokaterynivka,8782,23008
415724,29.08.2014,Novokaterynivka,8783,23008
415727,29.08.2014,Novokaterynivka,8784,23008
